"No.","Time","Time Diff","Source","Destination","Protocol","Length","Info"
"871","0.631256","0.000062","124.132.238.132","192.168.2.3","UDP","62","19276  >  80 Len=20"
"872","0.631413","0.000157","162.143.157.16","192.168.2.3","UDP","62","19285  >  80 Len=20"
"873","0.631466","0.000053","203.57.180.203","192.168.2.3","UDP","62","19288  >  80 Len=20"
"874","0.633336","0.001870","53.83.85.8","192.168.2.3","UDP","62","19292  >  80 Len=20"
"875","0.633383","0.000047","209.130.249.143","192.168.2.3","UDP","62","19295  >  80 Len=20"
"876","0.633422","0.000039","201.103.251.129","192.168.2.3","UDP","62","19303  >  80 Len=20"
"877","0.633553","0.000131","204.16.104.28","192.168.2.3","UDP","62","19306  >  80 Len=20"
"878","0.633606","0.000053","96.16.85.65","192.168.2.3","UDP","62","19310  >  80 Len=20"
"879","0.633796","0.000190","4.197.192.253","192.168.2.3","UDP","62","19313  >  80 Len=20"
"880","0.633849","0.000053","70.33.206.81","192.168.2.3","UDP","62","19314  >  80 Len=20"
"881","0.634007","0.000158","52.8.166.192","192.168.2.3","UDP","62","19315  >  80 Len=20"
"882","0.634059","0.000052","229.32.70.85","192.168.2.3","UDP","62","19316  >  80 Len=20"
"883","0.634253","0.000194","185.121.152.213","192.168.2.3","UDP","62","19317  >  80 Len=20"
"884","0.634305","0.000052","77.130.240.142","192.168.2.3","UDP","62","19318  >  80 Len=20"
"885","0.634467","0.000162","19.23.228.242","192.168.2.3","UDP","62","19319  >  80 Len=20"
"886","0.634525","0.000058","70.67.57.21","192.168.2.3","UDP","62","19320  >  80 Len=20"
"887","0.634678","0.000153","132.89.187.89","192.168.2.3","UDP","62","19321  >  80 Len=20"
"888","0.634732","0.000054","211.236.255.251","192.168.2.3","UDP","62","19322  >  80 Len=20"
"889","0.634966","0.000234","21.20.2.8","192.168.2.3","UDP","62","19323  >  80 Len=20"
"890","0.635016","0.000050","221.81.236.127","192.168.2.3","UDP","62","19324  >  80 Len=20"
"891","0.635053","0.000037","121.67.111.188","192.168.2.3","UDP","62","19325  >  80 Len=20"
"892","0.635264","0.000211","125.239.105.179","192.168.2.3","UDP","62","19326  >  80 Len=20"
"893","0.635318","0.000054","114.236.52.197","192.168.2.3","UDP","62","19327  >  80 Len=20"
"894","0.635505","0.000187","247.23.172.137","192.168.2.3","UDP","62","19328  >  80 Len=20"
"895","0.635542","0.000037","124.252.251.20","192.168.2.3","UDP","62","19329  >  80 Len=20"
"896","0.635687","0.000145","187.110.143.251","192.168.2.3","UDP","62","19330  >  80 Len=20"
"897","0.635740","0.000053","0.126.31.42","192.168.2.3","UDP","62","19331  >  80 Len=20"
"898","0.636055","0.000315","144.28.55.162","192.168.2.3","UDP","62","19332  >  80 Len=20"
"899","0.636096","0.000041","197.2.32.111","192.168.2.3","UDP","62","19333  >  80 Len=20"
"900","0.636131","0.000035","6.25.67.20","192.168.2.3","UDP","62","19334  >  80 Len=20"
"901","0.639173","0.003042","20.135.239.185","192.168.2.3","UDP","62","19335  >  80 Len=20"
"902","0.639222","0.000049","143.183.12.162","192.168.2.3","UDP","62","19336  >  80 Len=20"
"903","0.639256","0.000034","19.85.146.197","192.168.2.3","UDP","62","19337  >  80 Len=20"
"904","0.639290","0.000034","60.121.30.57","192.168.2.3","UDP","62","19338  >  80 Len=20"
"905","0.639842","0.000552","241.236.162.42","192.168.2.3","UDP","62","19339  >  80 Len=20"
"906","0.639890","0.000048","114.148.242.253","192.168.2.3","UDP","62","19340  >  80 Len=20"
"907","0.639937","0.000047","32.162.78.47","192.168.2.3","UDP","62","19341  >  80 Len=20"
"908","0.639976","0.000039","5.13.137.179","192.168.2.3","UDP","62","19342  >  80 Len=20"
"909","0.640018","0.000042","137.28.132.215","192.168.2.3","UDP","62","19343  >  80 Len=20"
"910","0.640050","0.000032","5.27.6.203","192.168.2.3","UDP","62","19344  >  80 Len=20"
"911","0.640164","0.000114","126.77.25.165","192.168.2.3","UDP","62","19345  >  80 Len=20"
"912","0.640391","0.000227","14.132.215.92","192.168.2.3","UDP","62","19346  >  80 Len=20"
"913","0.640918","0.000527","132.247.64.119","192.168.2.3","UDP","62","19347  >  80 Len=20"
"914","0.640983","0.000065","21.47.52.39","192.168.2.3","UDP","62","19348  >  80 Len=20"
"915","0.641115","0.000132","53.66.110.108","192.168.2.3","UDP","62","19349  >  80 Len=20"
"916","0.641163","0.000048","253.239.137.197","192.168.2.3","UDP","62","19350  >  80 Len=20"
"917","0.641392","0.000229","52.31.6.121","192.168.2.3","UDP","62","19351  >  80 Len=20"
"918","0.641441","0.000049","191.80.179.253","192.168.2.3","UDP","62","19352  >  80 Len=20"
"919","0.641577","0.000136","241.228.51.27","192.168.2.3","UDP","62","19353  >  80 Len=20"
"920","0.641616","0.000039","241.136.137.0","192.168.2.3","UDP","62","19354  >  80 Len=20"
"921","0.641816","0.000200","119.51.223.188","192.168.2.3","UDP","62","19355  >  80 Len=20"
"922","0.641880","0.000064","189.19.142.23","192.168.2.3","UDP","62","19356  >  80 Len=20"
"923","0.643915","0.002035","65.183.47.70","192.168.2.3","UDP","62","19357  >  80 Len=20"
"924","0.643970","0.000055","149.203.157.16","192.168.2.3","UDP","62","19358  >  80 Len=20"
"925","0.644005","0.000035","83.149.73.96","192.168.2.3","UDP","62","19359  >  80 Len=20"
"926","0.644039","0.000034","152.20.187.160","192.168.2.3","UDP","62","19360  >  80 Len=20"
"927","0.644193","0.000154","85.64.13.62","192.168.2.3","UDP","62","19361  >  80 Len=20"
"928","0.644233","0.000040","228.162.224.144","192.168.2.3","UDP","62","19362  >  80 Len=20"
"929","0.644443","0.000210","181.46.144.25","192.168.2.3","UDP","62","19363  >  80 Len=20"
"930","0.644496","0.000053","183.36.6.255","192.168.2.3","UDP","62","19364  >  80 Len=20"
"931","0.644659","0.000163","96.121.185.253","192.168.2.3","UDP","62","19365  >  80 Len=20"
"932","0.644712","0.000053","51.101.8.28","192.168.2.3","UDP","62","19366  >  80 Len=20"
"933","0.644876","0.000164","213.28.242.236","192.168.2.3","UDP","62","19367  >  80 Len=20"
"934","0.644930","0.000054","81.212.67.236","192.168.2.3","UDP","62","19368  >  80 Len=20"
"935","0.645111","0.000181","89.73.252.8","192.168.2.3","UDP","62","19369  >  80 Len=20"
"936","0.645164","0.000053","197.206.166.57","192.168.2.3","UDP","62","19370  >  80 Len=20"
"937","0.645328","0.000164","180.157.142.213","192.168.2.3","UDP","62","19371  >  80 Len=20"
"938","0.645383","0.000055","160.197.202.25","192.168.2.3","UDP","62","19372  >  80 Len=20"
"939","0.645577","0.000194","77.203.144.69","192.168.2.3","UDP","62","19373  >  80 Len=20"
"940","0.645631","0.000054","107.0.33.111","192.168.2.3","UDP","62","19374  >  80 Len=20"
"941","0.688793","0.043162","31.231.36.19","192.168.2.3","UDP","62","19375  >  80 Len=20"
"942","0.688909","0.000116","103.53.213.247","192.168.2.3","UDP","62","19376  >  80 Len=20"
"943","0.688952","0.000043","67.209.16.189","192.168.2.3","UDP","62","19377  >  80 Len=20"
"944","0.689001","0.000049","186.67.213.51","192.168.2.3","UDP","62","19378  >  80 Len=20"
"945","0.689036","0.000035","60.136.203.253","192.168.2.3","UDP","62","19379  >  80 Len=20"
"946","0.689077","0.000041","85.8.111.228","192.168.2.3","UDP","62","19380  >  80 Len=20"
"947","0.689243","0.000166","185.202.206.33","192.168.2.3","UDP","62","19381  >  80 Len=20"
"948","0.689304","0.000061","30.236.107.101","192.168.2.3","UDP","62","19382  >  80 Len=20"
"949","0.689699","0.000395","80.209.109.21","192.168.2.3","UDP","62","19383  >  80 Len=20"
"950","0.689765","0.000066","30.57.16.53","192.168.2.3","UDP","62","19384  >  80 Len=20"
"951","0.689812","0.000047","8.67.32.65","192.168.2.3","UDP","62","19385  >  80 Len=20"
"952","0.689861","0.000049","193.179.215.183","192.168.2.3","UDP","62","19386  >  80 Len=20"
"953","0.689903","0.000042","143.58.223.77","192.168.2.3","UDP","62","19387  >  80 Len=20"
"954","0.690034","0.000131","62.185.189.223","192.168.2.3","UDP","62","19388  >  80 Len=20"
"955","0.690280","0.000246","144.185.143.66","192.168.2.3","UDP","62","19389  >  80 Len=20"
"956","0.690525","0.000245","36.209.141.86","192.168.2.3","UDP","62","19390  >  80 Len=20"
"957","0.690589","0.000064","192.152.215.21","192.168.2.3","UDP","62","19391  >  80 Len=20"
"958","0.690730","0.000141","69.229.183.123","192.168.2.3","UDP","62","19392  >  80 Len=20"
"959","0.690853","0.000123","114.242.67.36","192.168.2.3","UDP","62","19393  >  80 Len=20"
"960","0.690895","0.000042","77.186.104.213","192.168.2.3","UDP","62","19394  >  80 Len=20"
"961","0.691069","0.000174","206.73.253.36","192.168.2.3","UDP","62","19395  >  80 Len=20"
"962","0.691118","0.000049","67.149.16.32","192.168.2.3","UDP","62","19396  >  80 Len=20"
"963","0.691431","0.000313","67.255.67.78","192.168.2.3","UDP","62","19397  >  80 Len=20"
"964","0.691468","0.000037","73.21.167.2","192.168.2.3","UDP","62","19398  >  80 Len=20"
"965","0.691506","0.000038","47.191.220.70","192.168.2.3","UDP","62","19399  >  80 Len=20"
"966","0.695366","0.003860","169.83.19.165","192.168.2.3","UDP","62","19400  >  80 Len=20"
"967","0.719832","0.024466","21.144.14.141","192.168.2.3","UDP","62","19401  >  80 Len=20"
"968","0.719929","0.000097","235.51.72.96","192.168.2.3","UDP","62","19402  >  80 Len=20"
"969","0.719970","0.000041","62.255.70.231","192.168.2.3","UDP","62","19403  >  80 Len=20"
"970","0.720026","0.000056","160.161.14.166","192.168.2.3","UDP","62","19404  >  80 Len=20"
"971","0.720234","0.000208","23.163.0.215","192.168.2.3","UDP","62","19405  >  80 Len=20"
"972","0.720309","0.000075","253.144.96.141","192.168.2.3","UDP","62","19406  >  80 Len=20"
"973","0.720348","0.000039","20.210.157.53","192.168.2.3","UDP","62","19407  >  80 Len=20"
"974","0.720595","0.000247","58.165.144.132","192.168.2.3","UDP","62","19408  >  80 Len=20"
"975","0.720653","0.000058","19.105.162.221","192.168.2.3","UDP","62","19409  >  80 Len=20"
"976","0.723802","0.003149","39.208.58.201","192.168.2.3","UDP","62","19410  >  80 Len=20"
"977","0.723889","0.000087","98.242.159.130","192.168.2.3","UDP","62","19411  >  80 Len=20"
"978","0.724106","0.000217","213.161.152.150","192.168.2.3","UDP","62","19412  >  80 Len=20"
"979","0.724173","0.000067","180.94.171.124","192.168.2.3","UDP","62","19413  >  80 Len=20"
"980","0.724312","0.000139","85.189.32.209","192.168.2.3","UDP","62","19414  >  80 Len=20"
"981","0.724374","0.000062","211.8.78.204","192.168.2.3","UDP","62","19415  >  80 Len=20"
"982","0.724552","0.000178","198.105.111.52","192.168.2.3","UDP","62","19416  >  80 Len=20"
"983","0.724597","0.000045","111.70.135.19","192.168.2.3","UDP","62","19417  >  80 Len=20"
"984","0.724766","0.000169","57.67.251.104","192.168.2.3","UDP","62","19418  >  80 Len=20"
"985","0.724881","0.000115","160.16.148.108","192.168.2.3","UDP","62","19419  >  80 Len=20"
"986","0.724978","0.000097","249.64.111.215","192.168.2.3","UDP","62","19420  >  80 Len=20"
"987","0.725097","0.000119","12.109.14.191","192.168.2.3","UDP","62","19421  >  80 Len=20"
"988","0.725190","0.000093","186.78.72.73","192.168.2.3","UDP","62","19422  >  80 Len=20"
"989","0.725311","0.000121","187.121.197.33","192.168.2.3","UDP","62","19423  >  80 Len=20"
"990","0.725431","0.000120","143.106.185.8","192.168.2.3","UDP","62","19424  >  80 Len=20"
"991","0.725551","0.000120","208.125.191.100","192.168.2.3","UDP","62","19425  >  80 Len=20"
"992","0.725645","0.000094","189.124.12.228","192.168.2.3","UDP","62","19426  >  80 Len=20"
"993","0.725769","0.000124","85.163.47.136","192.168.2.3","UDP","62","19427  >  80 Len=20"
"994","0.725891","0.000122","96.58.179.58","192.168.2.3","UDP","62","19428  >  80 Len=20"
"995","0.725981","0.000090","137.85.57.188","192.168.2.3","UDP","62","19429  >  80 Len=20"
"996","0.726105","0.000124","240.189.165.213","192.168.2.3","UDP","62","19430  >  80 Len=20"
"997","0.726227","0.000122","121.121.146.110","192.168.2.3","UDP","62","19431  >  80 Len=20"
"998","0.726345","0.000118","249.78.200.188","192.168.2.3","UDP","62","19432  >  80 Len=20"
"999","0.726446","0.000101","201.14.125.85","192.168.2.3","UDP","62","19433  >  80 Len=20"
"1000","0.726562","0.000116","36.101.66.159","192.168.2.3","UDP","62","19434  >  80 Len=20"
